CDORGAO;CDRECEITA;EXERCICIO;FONTE;FONTENOME;MESREFERENCIA;NOMEORGAO;NOMERECEITA;NOME_SECRETARIA;SECRETARIA;VRARRECADADO;VRPREVISTO
02;1723500122;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;3;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Transf SES TC 4969/5101  Ações de Combate e Contro;SECRETARIA MUNICIPAL DE SAÚDE;09;0.00;50000.00
02;1723500122;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;4;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Transf SES TC 4969/5101  Ações de Combate e Contro;SECRETARIA MUNICIPAL DE SAÚDE;09;0.00;50000.00
02;1723500122;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;5;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Transf SES TC 4969/5101  Ações de Combate e Contro;SECRETARIA MUNICIPAL DE SAÚDE;09;0.00;50000.00
02;1723500122;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;6;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Transf SES TC 4969/5101  Ações de Combate e Contro;SECRETARIA MUNICIPAL DE SAÚDE;09;0.00;50000.00
02;1723500122;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;7;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Transf SES TC 4969/5101  Ações de Combate e Contro;SECRETARIA MUNICIPAL DE SAÚDE;09;0.00;50000.00
02;1723500122;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;8;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Transf SES TC 4969/5101  Ações de Combate e Contro;SECRETARIA MUNICIPAL DE SAÚDE;09;0.00;50000.00
02;1723500122;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;9;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Transf SES TC 4969/5101  Ações de Combate e Contro;SECRETARIA MUNICIPAL DE SAÚDE;09;0.00;50000.00
02;1723500122;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;10;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Transf SES TC 4969/5101  Ações de Combate e Contro;SECRETARIA MUNICIPAL DE SAÚDE;09;0.00;50000.00
02;1723500122;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;11;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Transf SES TC 4969/5101  Ações de Combate e Contro;SECRETARIA MUNICIPAL DE SAÚDE;09;0.00;50000.00
02;1723500122;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;12;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Transf SES TC 4969/5101  Ações de Combate e Contro;SECRETARIA MUNICIPAL DE SAÚDE;09;0.00;50000.00
02;1723500123;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;1;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Transf SES AT. Saúde da Mulher e Criança;SECRETARIA MUNICIPAL DE SAÚDE;09;0.00;49415.68
02;1723500123;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;2;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Transf SES AT. Saúde da Mulher e Criança;SECRETARIA MUNICIPAL DE SAÚDE;09;0.00;147421.22
02;1723500123;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;3;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Transf SES AT. Saúde da Mulher e Criança;SECRETARIA MUNICIPAL DE SAÚDE;09;0.00;268610.29
02;1723500123;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;4;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Transf SES AT. Saúde da Mulher e Criança;SECRETARIA MUNICIPAL DE SAÚDE;09;0.00;140096.59
02;1723500123;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;5;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Transf SES AT. Saúde da Mulher e Criança;SECRETARIA MUNICIPAL DE SAÚDE;09;0.00;275684.15
02;1723500123;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;6;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Transf SES AT. Saúde da Mulher e Criança;SECRETARIA MUNICIPAL DE SAÚDE;09;0.00;168333.76
02;1723500123;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;7;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Transf SES AT. Saúde da Mulher e Criança;SECRETARIA MUNICIPAL DE SAÚDE;09;0.00;111844.22
02;1723500123;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;8;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Transf SES AT. Saúde da Mulher e Criança;SECRETARIA MUNICIPAL DE SAÚDE;09;0.00;109582.10
02;1723500123;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;9;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Transf SES AT. Saúde da Mulher e Criança;SECRETARIA MUNICIPAL DE SAÚDE;09;0.00;109582.10
02;1723500123;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;10;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Transf SES AT. Saúde da Mulher e Criança;SECRETARIA MUNICIPAL DE SAÚDE;09;0.00;109582.10
02;1723500123;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;11;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Transf SES AT. Saúde da Mulher e Criança;SECRETARIA MUNICIPAL DE SAÚDE;09;0.00;147453.03
02;1723500123;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;12;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Transf SES AT. Saúde da Mulher e Criança;SECRETARIA MUNICIPAL DE SAÚDE;09;0.00;162394.76
02;1723500124;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;1;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Trasnf SES Fortal Equip de Regulação;SECRETARIA MUNICIPAL DE SAÚDE;09;0.00;0.00
02;1723500124;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;2;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Trasnf SES Fortal Equip de Regulação;SECRETARIA MUNICIPAL DE SAÚDE;09;0.00;0.00
02;1723500124;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;3;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Trasnf SES Fortal Equip de Regulação;SECRETARIA MUNICIPAL DE SAÚDE;09;230435.00;0.00
02;1723500124;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;4;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Trasnf SES Fortal Equip de Regulação;SECRETARIA MUNICIPAL DE SAÚDE;09;0.00;0.00
02;1723500124;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;5;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Trasnf SES Fortal Equip de Regulação;SECRETARIA MUNICIPAL DE SAÚDE;09;0.00;678.20
02;1723500124;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;6;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Trasnf SES Fortal Equip de Regulação;SECRETARIA MUNICIPAL DE SAÚDE;09;0.00;678.20
02;1723500124;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;7;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Trasnf SES Fortal Equip de Regulação;SECRETARIA MUNICIPAL DE SAÚDE;09;190108.88;930.82
02;1723500124;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;8;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Trasnf SES Fortal Equip de Regulação;SECRETARIA MUNICIPAL DE SAÚDE;09;0.00;678.20
02;1723500124;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;9;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Trasnf SES Fortal Equip de Regulação;SECRETARIA MUNICIPAL DE SAÚDE;09;0.00;0.00
02;1723500124;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;10;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Trasnf SES Fortal Equip de Regulação;SECRETARIA MUNICIPAL DE SAÚDE;09;0.00;0.00
02;1723500124;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;11;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Trasnf SES Fortal Equip de Regulação;SECRETARIA MUNICIPAL DE SAÚDE;09;0.00;678.20
02;1723500124;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;12;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Trasnf SES Fortal Equip de Regulação;SECRETARIA MUNICIPAL DE SAÚDE;09;319254.32;1356.38
02;1723500125;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;2;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Res 7826/21 - Incentivo Módulo Valor em Saúde ;SECRETARIA MUNICIPAL DE SAÚDE;09;8806206.42;0.00
02;1723500125;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;3;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Res 7826/21 - Incentivo Módulo Valor em Saúde ;SECRETARIA MUNICIPAL DE SAÚDE;09;6097967.99;0.00
02;1723500125;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;5;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Res 7826/21 - Incentivo Módulo Valor em Saúde ;SECRETARIA MUNICIPAL DE SAÚDE;09;14904174.41;0.00
02;1723500125;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;8;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Res 7826/21 - Incentivo Módulo Valor em Saúde ;SECRETARIA MUNICIPAL DE SAÚDE;09;24900.00;0.00
02;1723500125;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;9;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Res 7826/21 - Incentivo Módulo Valor em Saúde ;SECRETARIA MUNICIPAL DE SAÚDE;09;14904174.41;0.00
02;1723500125;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;12;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Res 7826/21 - Incentivo Módulo Valor em Saúde ;SECRETARIA MUNICIPAL DE SAÚDE;09;632014.78;0.00
02;1723500126;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;3;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Res 7525/21 Cust Complem Alta Compl Oncologia;SECRETARIA MUNICIPAL DE SAÚDE;09;46995.90;0.00
02;1723500126;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;5;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Res 7525/21 Cust Complem Alta Compl Oncologia;SECRETARIA MUNICIPAL DE SAÚDE;09;11212.36;0.00
02;1723500126;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;9;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Res 7525/21 Cust Complem Alta Compl Oncologia;SECRETARIA MUNICIPAL DE SAÚDE;09;18760.42;0.00
02;1723500126;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;12;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Res 7525/21 Cust Complem Alta Compl Oncologia;SECRETARIA MUNICIPAL DE SAÚDE;09;20746.62;0.00
02;1723500127;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;3;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Res 7784/21 Estruturação da Rede de Atenção;SECRETARIA MUNICIPAL DE SAÚDE;09;805006.70;0.00
02;1723500128;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;3;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Res 7775/21 Incen Temp Cirurgias Cardiovasculares ;SECRETARIA MUNICIPAL DE SAÚDE;09;395238.75;0.00
02;1723500128;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;6;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Res 7775/21 Incen Temp Cirurgias Cardiovasculares ;SECRETARIA MUNICIPAL DE SAÚDE;09;395238.75;0.00
02;1723500128;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;8;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Res 7775/21 Incen Temp Cirurgias Cardiovasculares ;SECRETARIA MUNICIPAL DE SAÚDE;09;395238.75;0.00
02;1723500129;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;3;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Res 7725/21 Incentivo Prog Rede Cegonha;SECRETARIA MUNICIPAL DE SAÚDE;09;343622.70;0.00
02;1723500131;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;3;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Res 7732/21 Incent Vigilância das Causas Externas;SECRETARIA MUNICIPAL DE SAÚDE;09;846848.63;0.00
02;1723500131;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;12;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Res 7732/21 Incent Vigilância das Causas Externas;SECRETARIA MUNICIPAL DE SAÚDE;09;1209784.00;0.00
02;1723500132;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;3;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Res 7730/21 Incent p/ Saúde do Trabalhador;SECRETARIA MUNICIPAL DE SAÚDE;09;360000.00;0.00
02;1723500132;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;12;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Res 7730/21 Incent p/ Saúde do Trabalhador;SECRETARIA MUNICIPAL DE SAÚDE;09;210000.00;0.00
02;1723500133;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;3;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Res 7796/21 Ampl Rede Vigilan Epidem Hosp;SECRETARIA MUNICIPAL DE SAÚDE;09;198113.28;0.00
02;1723500134;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;3;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Res 7799/21 Planej/Exec ações Vigil Sanit e Ambien;SECRETARIA MUNICIPAL DE SAÚDE;09;2073915.00;0.00
02;1723500134;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;12;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Res 7799/21 Planej/Exec ações Vigil Sanit e Ambien;SECRETARIA MUNICIPAL DE SAÚDE;09;2503090.00;0.00
02;1723500135;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;3;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Res 6962/19 e 7733/21 - Enfrentamento  Arboviroses;SECRETARIA MUNICIPAL DE SAÚDE;09;3033184.22;0.00
02;1723500136;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;3;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Incen Finan Serv Atenção Especializada;SECRETARIA MUNICIPAL DE SAÚDE;09;251778.07;0.00
02;1723500137;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;3;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Res 7731/21 - Plano de Enfretamento a Sifilis;SECRETARIA MUNICIPAL DE SAÚDE;09;479487.80;0.00
02;1723500138;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;3;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Res 7734/21 Incentivo VigiMinas;SECRETARIA MUNICIPAL DE SAÚDE;09;489367.90;0.00
02;1723500139;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;3;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Res 7798/21 Incent Vigil Sentinela do Influenza;SECRETARIA MUNICIPAL DE SAÚDE;09;140000.00;0.00
02;1723500140;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;3;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Res 7869/21 Incent Aten Espec Doença Renal Crônica;SECRETARIA MUNICIPAL DE SAÚDE;09;1166975.22;0.00
02;1723500141;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;3;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Res 7924 e 7786/21 Cuidados Pessoa com Deficiência;SECRETARIA MUNICIPAL DE SAÚDE;09;522919.00;0.00
02;1723500141;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;5;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Res 7924 e 7786/21 Cuidados Pessoa com Deficiência;SECRETARIA MUNICIPAL DE SAÚDE;09;1399252.43;0.00
02;1723500141;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;6;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Res 7924 e 7786/21 Cuidados Pessoa com Deficiência;SECRETARIA MUNICIPAL DE SAÚDE;09;1350822.56;0.00
02;1723500141;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;8;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Res 7924 e 7786/21 Cuidados Pessoa com Deficiência;SECRETARIA MUNICIPAL DE SAÚDE;09;1350822.54;0.00
02;1723500142;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;3;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Res 7857/21 e 7907/21 - Atenção Primária de Saúde;SECRETARIA MUNICIPAL DE SAÚDE;09;180000.00;0.00
02;1723500143;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;3;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Res 7797/21 - Centros Colaboradores;SECRETARIA MUNICIPAL DE SAÚDE;09;3859595.14;0.00
02;1723500144;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;4;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Res 7479, 7480/21 e 8036/22 - Enfrentamento COVID;SECRETARIA MUNICIPAL DE SAÚDE;09;1016087.04;0.00
02;1723500145;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;4;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Res 7153/20- Ações em Vigilância em Saúde;SECRETARIA MUNICIPAL DE SAÚDE;09;7145190.36;0.00
02;1723500145;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;11;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Res 7153/20- Ações em Vigilância em Saúde;SECRETARIA MUNICIPAL DE SAÚDE;09;1543547.34;0.00
02;1723500145;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;12;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Res 7153/20- Ações em Vigilância em Saúde;SECRETARIA MUNICIPAL DE SAÚDE;09;1507021.30;0.00
02;1723500146;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;5;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Res 6948/19 - Incentivo Atendimento UTI;SECRETARIA MUNICIPAL DE SAÚDE;09;1406934.67;0.00
02;1723500147;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;5;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Res 7505/21 7447/21 - Incentivo COVID-19;SECRETARIA MUNICIPAL DE SAÚDE;09;72226.69;0.00
02;1723500147;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;12;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Res 7505/21 7447/21 - Incentivo COVID-19;SECRETARIA MUNICIPAL DE SAÚDE;09;6521.71;0.00
02;1723500148;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;6;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Res 6949/19 - Núcleos de Prevenção da Violência;SECRETARIA MUNICIPAL DE SAÚDE;09;1500000.00;0.00
02;1723500149;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;5;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Res 7168/20 Cust clínico-institucional CAPS;SECRETARIA MUNICIPAL DE SAÚDE;09;510000.00;0.00
02;1723500149;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;11;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Res 7168/20 Cust clínico-institucional CAPS;SECRETARIA MUNICIPAL DE SAÚDE;09;1643695.20;0.00
02;1723500151;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;8;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Res 8105/22 - Custeio CAPS;SECRETARIA MUNICIPAL DE SAÚDE;09;1379695.20;0.00
02;1723500152;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;8;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Res 8149/22 - Atenção Hospitalar - Valor em Saúde;SECRETARIA MUNICIPAL DE SAÚDE;09;500000.00;0.00
02;1723500153;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;8;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Res 8160/22 - Saúde Mental, Álcool e Outras Drogas;SECRETARIA MUNICIPAL DE SAÚDE;09;359520.00;0.00
02;1723500154;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;9;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Res 7830/21 - Incentivo Módulo de Eletivas;SECRETARIA MUNICIPAL DE SAÚDE;09;1816345.45;0.00
02;1723500154;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;11;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Res 7830/21 - Incentivo Módulo de Eletivas;SECRETARIA MUNICIPAL DE SAÚDE;09;825798.71;0.00
02;1723500155;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;12;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Res 3970/13, 3972/13, 4136/14 - SES;SECRETARIA MUNICIPAL DE SAÚDE;09;578078.08;0.00
02;1723500156;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;12;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Res 7954/21 - Ações de Controle do Câncer;SECRETARIA MUNICIPAL DE SAÚDE;09;629924.71;0.00
02;1723500157;2022;155;Transferências de Recursos do Fundo Estadual de Saúde;12;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Res 5568,559/16 e 8390/22 - SES;SECRETARIA MUNICIPAL DE SAÚDE;09;4058969.17;0.00
04;1724990101;2022;181;Outras Transferências de Convênios ou Contratos de Repasse dos Estados;1;Fundação Uberlandense Turismo Esporte Lazer;Transf SEE Iniciação Esportiva Basquete - FUTEL;FUNDAÇÃO UBERLANDENSE DE TURISMO, ESPORTE E LAZER-;19;0.00;12166.67
04;1724990101;2022;181;Outras Transferências de Convênios ou Contratos de Repasse dos Estados;2;Fundação Uberlandense Turismo Esporte Lazer;Transf SEE Iniciação Esportiva Basquete - FUTEL;FUNDAÇÃO UBERLANDENSE DE TURISMO, ESPORTE E LAZER-;19;0.00;12166.67
04;1724990101;2022;181;Outras Transferências de Convênios ou Contratos de Repasse dos Estados;3;Fundação Uberlandense Turismo Esporte Lazer;Transf SEE Iniciação Esportiva Basquete - FUTEL;FUNDAÇÃO UBERLANDENSE DE TURISMO, ESPORTE E LAZER-;19;0.00;12166.67
04;1724990101;2022;181;Outras Transferências de Convênios ou Contratos de Repasse dos Estados;4;Fundação Uberlandense Turismo Esporte Lazer;Transf SEE Iniciação Esportiva Basquete - FUTEL;FUNDAÇÃO UBERLANDENSE DE TURISMO, ESPORTE E LAZER-;19;0.00;12166.67
04;1724990101;2022;181;Outras Transferências de Convênios ou Contratos de Repasse dos Estados;5;Fundação Uberlandense Turismo Esporte Lazer;Transf SEE Iniciação Esportiva Basquete - FUTEL;FUNDAÇÃO UBERLANDENSE DE TURISMO, ESPORTE E LAZER-;19;0.00;12166.67
04;1724990101;2022;181;Outras Transferências de Convênios ou Contratos de Repasse dos Estados;6;Fundação Uberlandense Turismo Esporte Lazer;Transf SEE Iniciação Esportiva Basquete - FUTEL;FUNDAÇÃO UBERLANDENSE DE TURISMO, ESPORTE E LAZER-;19;0.00;12166.67
04;1724990101;2022;181;Outras Transferências de Convênios ou Contratos de Repasse dos Estados;7;Fundação Uberlandense Turismo Esporte Lazer;Transf SEE Iniciação Esportiva Basquete - FUTEL;FUNDAÇÃO UBERLANDENSE DE TURISMO, ESPORTE E LAZER-;19;0.00;12166.67
04;1724990101;2022;181;Outras Transferências de Convênios ou Contratos de Repasse dos Estados;8;Fundação Uberlandense Turismo Esporte Lazer;Transf SEE Iniciação Esportiva Basquete - FUTEL;FUNDAÇÃO UBERLANDENSE DE TURISMO, ESPORTE E LAZER-;19;0.00;12166.67
04;1724990101;2022;181;Outras Transferências de Convênios ou Contratos de Repasse dos Estados;9;Fundação Uberlandense Turismo Esporte Lazer;Transf SEE Iniciação Esportiva Basquete - FUTEL;FUNDAÇÃO UBERLANDENSE DE TURISMO, ESPORTE E LAZER-;19;0.00;12166.67
04;1724990101;2022;181;Outras Transferências de Convênios ou Contratos de Repasse dos Estados;10;Fundação Uberlandense Turismo Esporte Lazer;Transf SEE Iniciação Esportiva Basquete - FUTEL;FUNDAÇÃO UBERLANDENSE DE TURISMO, ESPORTE E LAZER-;19;0.00;12166.67
04;1724990101;2022;181;Outras Transferências de Convênios ou Contratos de Repasse dos Estados;11;Fundação Uberlandense Turismo Esporte Lazer;Transf SEE Iniciação Esportiva Basquete - FUTEL;FUNDAÇÃO UBERLANDENSE DE TURISMO, ESPORTE E LAZER-;19;0.00;12166.67
04;1724990101;2022;181;Outras Transferências de Convênios ou Contratos de Repasse dos Estados;12;Fundação Uberlandense Turismo Esporte Lazer;Transf SEE Iniciação Esportiva Basquete - FUTEL;FUNDAÇÃO UBERLANDENSE DE TURISMO, ESPORTE E LAZER-;19;0.00;12166.63
02;1729510101;2022;156;Transferências de Recursos do Fundo Estadual de Assistência Social (FEAS);1;PREFEITURA MUNICIPAL DE UBERLÂNDIA;SEDESE - Piso Mineiro de Assistência Social;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;0.00
02;1729510101;2022;156;Transferências de Recursos do Fundo Estadual de Assistência Social (FEAS);2;PREFEITURA MUNICIPAL DE UBERLÂNDIA;SEDESE - Piso Mineiro de Assistência Social;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;485557.74;26931.24
02;1729510101;2022;156;Transferências de Recursos do Fundo Estadual de Assistência Social (FEAS);3;PREFEITURA MUNICIPAL DE UBERLÂNDIA;SEDESE - Piso Mineiro de Assistência Social;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;185730.14
02;1729510101;2022;156;Transferências de Recursos do Fundo Estadual de Assistência Social (FEAS);4;PREFEITURA MUNICIPAL DE UBERLÂNDIA;SEDESE - Piso Mineiro de Assistência Social;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;119829.60;68786.97
02;1729510101;2022;156;Transferências de Recursos do Fundo Estadual de Assistência Social (FEAS);5;PREFEITURA MUNICIPAL DE UBERLÂNDIA;SEDESE - Piso Mineiro de Assistência Social;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;119829.60;613847.69
