CDORGAO;CDRECEITA;EXERCICIO;FONTE;FONTENOME;MESREFERENCIA;NOMEORGAO;NOMERECEITA;NOME_SECRETARIA;SECRETARIA;VRARRECADADO;VRPREVISTO
03;1999992302;2022;170;Outros Recursos Não Vinculados;8;Departamento Municipal de Agua e Esgoto;Outras Receitas - Primárias - Dívida Ativa - DMAE;DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO - DMAE;17;442659.27;332000.00
03;1999992302;2022;170;Outros Recursos Não Vinculados;9;Departamento Municipal de Agua e Esgoto;Outras Receitas - Primárias - Dívida Ativa - DMAE;DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO - DMAE;17;405759.43;293000.00
03;1999992302;2022;170;Outros Recursos Não Vinculados;10;Departamento Municipal de Agua e Esgoto;Outras Receitas - Primárias - Dívida Ativa - DMAE;DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO - DMAE;17;512276.40;289000.00
03;1999992302;2022;170;Outros Recursos Não Vinculados;11;Departamento Municipal de Agua e Esgoto;Outras Receitas - Primárias - Dívida Ativa - DMAE;DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO - DMAE;17;340475.59;273000.00
03;1999992302;2022;170;Outros Recursos Não Vinculados;12;Departamento Municipal de Agua e Esgoto;Outras Receitas - Primárias - Dívida Ativa - DMAE;DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO - DMAE;17;403458.43;259000.00
02;1999992303;2022;170;Outros Recursos Não Vinculados;1;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Receitas - Primárias - Dívida Ativa - FUMHI;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;2596.40
02;1999992303;2022;170;Outros Recursos Não Vinculados;2;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Receitas - Primárias - Dívida Ativa - FUMHI;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;3632.32
02;1999992303;2022;170;Outros Recursos Não Vinculados;3;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Receitas - Primárias - Dívida Ativa - FUMHI;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;194.46;955.09
02;1999992303;2022;170;Outros Recursos Não Vinculados;4;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Receitas - Primárias - Dívida Ativa - FUMHI;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;12727.09
02;1999992303;2022;170;Outros Recursos Não Vinculados;5;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Receitas - Primárias - Dívida Ativa - FUMHI;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;4664.26
02;1999992303;2022;170;Outros Recursos Não Vinculados;6;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Receitas - Primárias - Dívida Ativa - FUMHI;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;416.77
02;1999992303;2022;170;Outros Recursos Não Vinculados;7;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Receitas - Primárias - Dívida Ativa - FUMHI;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;228.04;11696.80
02;1999992303;2022;170;Outros Recursos Não Vinculados;8;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Receitas - Primárias - Dívida Ativa - FUMHI;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;10744.25
02;1999992303;2022;170;Outros Recursos Não Vinculados;9;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Receitas - Primárias - Dívida Ativa - FUMHI;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;383.95
02;1999992303;2022;170;Outros Recursos Não Vinculados;10;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Receitas - Primárias - Dívida Ativa - FUMHI;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;432.58;337.08
02;1999992303;2022;170;Outros Recursos Não Vinculados;11;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Receitas - Primárias - Dívida Ativa - FUMHI;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;533.71
02;1999992303;2022;170;Outros Recursos Não Vinculados;12;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Receitas - Primárias - Dívida Ativa - FUMHI;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;1312.28
02;1999992304;2022;170;Outros Recursos Não Vinculados;1;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Receitas - Primárias - Dívida Ativa - FMSAN;SECRETARIA MUNICIPAL DE AGROPECUÁRIA E ABASTECIMEN;12;0.00;228.29
02;1999992304;2022;170;Outros Recursos Não Vinculados;2;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Receitas - Primárias - Dívida Ativa - FMSAN;SECRETARIA MUNICIPAL DE AGROPECUÁRIA E ABASTECIMEN;12;0.00;78.43
02;1999992304;2022;170;Outros Recursos Não Vinculados;3;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Receitas - Primárias - Dívida Ativa - FMSAN;SECRETARIA MUNICIPAL DE AGROPECUÁRIA E ABASTECIMEN;12;0.00;93.76
02;1999992304;2022;170;Outros Recursos Não Vinculados;4;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Receitas - Primárias - Dívida Ativa - FMSAN;SECRETARIA MUNICIPAL DE AGROPECUÁRIA E ABASTECIMEN;12;0.00;74.36
02;1999992304;2022;170;Outros Recursos Não Vinculados;5;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Receitas - Primárias - Dívida Ativa - FMSAN;SECRETARIA MUNICIPAL DE AGROPECUÁRIA E ABASTECIMEN;12;0.00;46.18
02;1999992304;2022;170;Outros Recursos Não Vinculados;6;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Receitas - Primárias - Dívida Ativa - FMSAN;SECRETARIA MUNICIPAL DE AGROPECUÁRIA E ABASTECIMEN;12;0.00;83.38
02;1999992304;2022;170;Outros Recursos Não Vinculados;7;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Receitas - Primárias - Dívida Ativa - FMSAN;SECRETARIA MUNICIPAL DE AGROPECUÁRIA E ABASTECIMEN;12;0.00;137.52
02;1999992304;2022;170;Outros Recursos Não Vinculados;8;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Receitas - Primárias - Dívida Ativa - FMSAN;SECRETARIA MUNICIPAL DE AGROPECUÁRIA E ABASTECIMEN;12;0.00;54.76
02;1999992304;2022;170;Outros Recursos Não Vinculados;9;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Receitas - Primárias - Dívida Ativa - FMSAN;SECRETARIA MUNICIPAL DE AGROPECUÁRIA E ABASTECIMEN;12;0.00;46.44
02;1999992304;2022;170;Outros Recursos Não Vinculados;10;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Receitas - Primárias - Dívida Ativa - FMSAN;SECRETARIA MUNICIPAL DE AGROPECUÁRIA E ABASTECIMEN;12;0.00;64.00
02;1999992304;2022;170;Outros Recursos Não Vinculados;11;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Receitas - Primárias - Dívida Ativa - FMSAN;SECRETARIA MUNICIPAL DE AGROPECUÁRIA E ABASTECIMEN;12;0.00;30.55
02;1999992304;2022;170;Outros Recursos Não Vinculados;12;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Receitas - Primárias - Dívida Ativa - FMSAN;SECRETARIA MUNICIPAL DE AGROPECUÁRIA E ABASTECIMEN;12;0.00;62.33
02;1999992305;2022;170;Outros Recursos Não Vinculados;1;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Receitas - Primárias - Dívida Ativa - FMDA;SECRETARIA MUNICIPAL DE MEIO AMBIENTE;03;0.00;4478.81
02;1999992305;2022;170;Outros Recursos Não Vinculados;2;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Receitas - Primárias - Dívida Ativa - FMDA;SECRETARIA MUNICIPAL DE MEIO AMBIENTE;03;0.00;1795.61
02;1999992305;2022;170;Outros Recursos Não Vinculados;3;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Receitas - Primárias - Dívida Ativa - FMDA;SECRETARIA MUNICIPAL DE MEIO AMBIENTE;03;0.00;5442.35
02;1999992305;2022;170;Outros Recursos Não Vinculados;4;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Receitas - Primárias - Dívida Ativa - FMDA;SECRETARIA MUNICIPAL DE MEIO AMBIENTE;03;0.00;13283.20
02;1999992305;2022;170;Outros Recursos Não Vinculados;5;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Receitas - Primárias - Dívida Ativa - FMDA;SECRETARIA MUNICIPAL DE MEIO AMBIENTE;03;0.00;6641.70
02;1999992305;2022;170;Outros Recursos Não Vinculados;6;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Receitas - Primárias - Dívida Ativa - FMDA;SECRETARIA MUNICIPAL DE MEIO AMBIENTE;03;0.00;65609.05
02;1999992305;2022;170;Outros Recursos Não Vinculados;7;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Receitas - Primárias - Dívida Ativa - FMDA;SECRETARIA MUNICIPAL DE MEIO AMBIENTE;03;0.00;8021.42
02;1999992305;2022;170;Outros Recursos Não Vinculados;8;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Receitas - Primárias - Dívida Ativa - FMDA;SECRETARIA MUNICIPAL DE MEIO AMBIENTE;03;0.00;456.48
02;1999992305;2022;170;Outros Recursos Não Vinculados;9;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Receitas - Primárias - Dívida Ativa - FMDA;SECRETARIA MUNICIPAL DE MEIO AMBIENTE;03;0.00;2865.07
02;1999992305;2022;170;Outros Recursos Não Vinculados;10;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Receitas - Primárias - Dívida Ativa - FMDA;SECRETARIA MUNICIPAL DE MEIO AMBIENTE;03;0.00;7093.44
02;1999992305;2022;170;Outros Recursos Não Vinculados;11;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Receitas - Primárias - Dívida Ativa - FMDA;SECRETARIA MUNICIPAL DE MEIO AMBIENTE;03;0.00;1431.62
02;1999992305;2022;170;Outros Recursos Não Vinculados;12;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Receitas - Primárias - Dívida Ativa - FMDA;SECRETARIA MUNICIPAL DE MEIO AMBIENTE;03;0.00;2881.25
02;1999992306;2022;170;Outros Recursos Não Vinculados;1;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Receitas - Primárias - Dívida Ativa - FMPC;PROCURADORIA GERAL DO MUNICIPIO;04;0.00;91033.34
02;1999992306;2022;170;Outros Recursos Não Vinculados;2;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Receitas - Primárias - Dívida Ativa - FMPC;PROCURADORIA GERAL DO MUNICIPIO;04;0.00;434652.79
02;1999992306;2022;170;Outros Recursos Não Vinculados;3;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Receitas - Primárias - Dívida Ativa - FMPC;PROCURADORIA GERAL DO MUNICIPIO;04;0.00;371073.78
02;1999992306;2022;170;Outros Recursos Não Vinculados;4;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Receitas - Primárias - Dívida Ativa - FMPC;PROCURADORIA GERAL DO MUNICIPIO;04;0.00;74915.12
02;1999992306;2022;170;Outros Recursos Não Vinculados;5;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Receitas - Primárias - Dívida Ativa - FMPC;PROCURADORIA GERAL DO MUNICIPIO;04;0.00;164197.19
02;1999992306;2022;170;Outros Recursos Não Vinculados;6;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Receitas - Primárias - Dívida Ativa - FMPC;PROCURADORIA GERAL DO MUNICIPIO;04;0.00;19377.01
02;1999992306;2022;170;Outros Recursos Não Vinculados;7;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Receitas - Primárias - Dívida Ativa - FMPC;PROCURADORIA GERAL DO MUNICIPIO;04;0.00;20155.44
02;1999992306;2022;170;Outros Recursos Não Vinculados;8;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Receitas - Primárias - Dívida Ativa - FMPC;PROCURADORIA GERAL DO MUNICIPIO;04;0.00;384643.55
02;1999992306;2022;170;Outros Recursos Não Vinculados;9;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Receitas - Primárias - Dívida Ativa - FMPC;PROCURADORIA GERAL DO MUNICIPIO;04;0.00;244617.37
02;1999992306;2022;170;Outros Recursos Não Vinculados;10;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Receitas - Primárias - Dívida Ativa - FMPC;PROCURADORIA GERAL DO MUNICIPIO;04;0.00;140033.49
02;1999992306;2022;170;Outros Recursos Não Vinculados;11;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Receitas - Primárias - Dívida Ativa - FMPC;PROCURADORIA GERAL DO MUNICIPIO;04;0.00;187625.47
02;1999992306;2022;170;Outros Recursos Não Vinculados;12;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Receitas - Primárias - Dívida Ativa - FMPC;PROCURADORIA GERAL DO MUNICIPIO;04;0.00;527675.45
02;1999992307;2022;170;Outros Recursos Não Vinculados;1;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Receitas - Primárias - Dívida Ativa - FMTT;SECRETARIA MUNICIPAL DE TRÂNSITO E TRANSPORTES;15;1632.38;226666.18
02;1999992307;2022;170;Outros Recursos Não Vinculados;2;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Receitas - Primárias - Dívida Ativa - FMTT;SECRETARIA MUNICIPAL DE TRÂNSITO E TRANSPORTES;15;3273.37;13161.45
02;1999992307;2022;170;Outros Recursos Não Vinculados;3;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Receitas - Primárias - Dívida Ativa - FMTT;SECRETARIA MUNICIPAL DE TRÂNSITO E TRANSPORTES;15;3060.40;11513.05
02;1999992307;2022;170;Outros Recursos Não Vinculados;4;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Receitas - Primárias - Dívida Ativa - FMTT;SECRETARIA MUNICIPAL DE TRÂNSITO E TRANSPORTES;15;1355.19;9136.67
02;1999992307;2022;170;Outros Recursos Não Vinculados;5;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Receitas - Primárias - Dívida Ativa - FMTT;SECRETARIA MUNICIPAL DE TRÂNSITO E TRANSPORTES;15;664.28;5115.44
02;1999992307;2022;170;Outros Recursos Não Vinculados;6;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Receitas - Primárias - Dívida Ativa - FMTT;SECRETARIA MUNICIPAL DE TRÂNSITO E TRANSPORTES;15;1814.56;4278.75
02;1999992307;2022;170;Outros Recursos Não Vinculados;7;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Receitas - Primárias - Dívida Ativa - FMTT;SECRETARIA MUNICIPAL DE TRÂNSITO E TRANSPORTES;15;3201.85;5988.93
02;1999992307;2022;170;Outros Recursos Não Vinculados;8;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Receitas - Primárias - Dívida Ativa - FMTT;SECRETARIA MUNICIPAL DE TRÂNSITO E TRANSPORTES;15;3125.03;5185.57
02;1999992307;2022;170;Outros Recursos Não Vinculados;9;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Receitas - Primárias - Dívida Ativa - FMTT;SECRETARIA MUNICIPAL DE TRÂNSITO E TRANSPORTES;15;1942.50;3247.98
02;1999992307;2022;170;Outros Recursos Não Vinculados;10;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Receitas - Primárias - Dívida Ativa - FMTT;SECRETARIA MUNICIPAL DE TRÂNSITO E TRANSPORTES;15;728.99;8019.54
02;1999992307;2022;170;Outros Recursos Não Vinculados;11;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Receitas - Primárias - Dívida Ativa - FMTT;SECRETARIA MUNICIPAL DE TRÂNSITO E TRANSPORTES;15;1145.58;5411.86
02;1999992307;2022;170;Outros Recursos Não Vinculados;12;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Receitas - Primárias - Dívida Ativa - FMTT;SECRETARIA MUNICIPAL DE TRÂNSITO E TRANSPORTES;15;677.34;2274.58
02;1999992401;2022;170;Outros Recursos Não Vinculados;1;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Multas e Juros de Mora - Divida Ativa - Out;SECRETARIA MUNICIPAL DE FINANÇAS;06;9329.95;7514.37
02;1999992401;2022;170;Outros Recursos Não Vinculados;2;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Multas e Juros de Mora - Divida Ativa - Out;SECRETARIA MUNICIPAL DE FINANÇAS;06;8486.20;11928.90
02;1999992401;2022;170;Outros Recursos Não Vinculados;3;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Multas e Juros de Mora - Divida Ativa - Out;SECRETARIA MUNICIPAL DE FINANÇAS;06;6209.68;5847.28
02;1999992401;2022;170;Outros Recursos Não Vinculados;4;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Multas e Juros de Mora - Divida Ativa - Out;SECRETARIA MUNICIPAL DE FINANÇAS;06;7557.54;5018.13
02;1999992401;2022;170;Outros Recursos Não Vinculados;5;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Multas e Juros de Mora - Divida Ativa - Out;SECRETARIA MUNICIPAL DE FINANÇAS;06;5980.72;4740.57
02;1999992401;2022;170;Outros Recursos Não Vinculados;6;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Multas e Juros de Mora - Divida Ativa - Out;SECRETARIA MUNICIPAL DE FINANÇAS;06;6765.03;13432.91
02;1999992401;2022;170;Outros Recursos Não Vinculados;7;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Multas e Juros de Mora - Divida Ativa - Out;SECRETARIA MUNICIPAL DE FINANÇAS;06;2338.83;5019.49
02;1999992401;2022;170;Outros Recursos Não Vinculados;8;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Multas e Juros de Mora - Divida Ativa - Out;SECRETARIA MUNICIPAL DE FINANÇAS;06;7087.92;4441.28
02;1999992401;2022;170;Outros Recursos Não Vinculados;9;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Multas e Juros de Mora - Divida Ativa - Out;SECRETARIA MUNICIPAL DE FINANÇAS;06;5819.67;2899.29
02;1999992401;2022;170;Outros Recursos Não Vinculados;10;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Multas e Juros de Mora - Divida Ativa - Out;SECRETARIA MUNICIPAL DE FINANÇAS;06;14285.43;5780.23
02;1999992401;2022;170;Outros Recursos Não Vinculados;11;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Multas e Juros de Mora - Divida Ativa - Out;SECRETARIA MUNICIPAL DE FINANÇAS;06;24670.30;7287.06
02;1999992401;2022;170;Outros Recursos Não Vinculados;12;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Outras Multas e Juros de Mora - Divida Ativa - Out;SECRETARIA MUNICIPAL DE FINANÇAS;06;11927.73;5111.49
02;1999992402;2022;170;Outros Recursos Não Vinculados;1;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Multas e Juros de Mora - Divida Ativa - Outras Rec;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;250.34
02;1999992402;2022;170;Outros Recursos Não Vinculados;2;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Multas e Juros de Mora - Divida Ativa - Outras Rec;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;514.07
02;1999992402;2022;170;Outros Recursos Não Vinculados;3;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Multas e Juros de Mora - Divida Ativa - Outras Rec;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;416.99;213.60
02;1999992402;2022;170;Outros Recursos Não Vinculados;4;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Multas e Juros de Mora - Divida Ativa - Outras Rec;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;180.13
02;1999992402;2022;170;Outros Recursos Não Vinculados;5;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Multas e Juros de Mora - Divida Ativa - Outras Rec;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;142.65
02;1999992402;2022;170;Outros Recursos Não Vinculados;6;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Multas e Juros de Mora - Divida Ativa - Outras Rec;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;15.23
02;1999992402;2022;170;Outros Recursos Não Vinculados;7;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Multas e Juros de Mora - Divida Ativa - Outras Rec;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;543.34;102.01
02;1999992402;2022;170;Outros Recursos Não Vinculados;8;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Multas e Juros de Mora - Divida Ativa - Outras Rec;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;192.10
02;1999992402;2022;170;Outros Recursos Não Vinculados;9;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Multas e Juros de Mora - Divida Ativa - Outras Rec;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;74.08
02;1999992402;2022;170;Outros Recursos Não Vinculados;10;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Multas e Juros de Mora - Divida Ativa - Outras Rec;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;1039.23;128.31
02;1999992402;2022;170;Outros Recursos Não Vinculados;11;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Multas e Juros de Mora - Divida Ativa - Outras Rec;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;73.23
02;1999992402;2022;170;Outros Recursos Não Vinculados;12;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Multas e Juros de Mora - Divida Ativa - Outras Rec;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL E T;10;0.00;114.25
03;1999992403;2022;170;Outros Recursos Não Vinculados;1;Departamento Municipal de Agua e Esgoto;Multas e Juros de Mora - Divida Ativa - Outras Rec;DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO - DMAE;17;87831.39;50000.00
03;1999992403;2022;170;Outros Recursos Não Vinculados;2;Departamento Municipal de Agua e Esgoto;Multas e Juros de Mora - Divida Ativa - Outras Rec;DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO - DMAE;17;75478.60;93000.00
03;1999992403;2022;170;Outros Recursos Não Vinculados;3;Departamento Municipal de Agua e Esgoto;Multas e Juros de Mora - Divida Ativa - Outras Rec;DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO - DMAE;17;92793.04;138000.00
03;1999992403;2022;170;Outros Recursos Não Vinculados;4;Departamento Municipal de Agua e Esgoto;Multas e Juros de Mora - Divida Ativa - Outras Rec;DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO - DMAE;17;125326.75;82000.00
03;1999992403;2022;170;Outros Recursos Não Vinculados;5;Departamento Municipal de Agua e Esgoto;Multas e Juros de Mora - Divida Ativa - Outras Rec;DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO - DMAE;17;111370.17;70000.00
03;1999992403;2022;170;Outros Recursos Não Vinculados;6;Departamento Municipal de Agua e Esgoto;Multas e Juros de Mora - Divida Ativa - Outras Rec;DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO - DMAE;17;95995.12;52000.00
03;1999992403;2022;170;Outros Recursos Não Vinculados;7;Departamento Municipal de Agua e Esgoto;Multas e Juros de Mora - Divida Ativa - Outras Rec;DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO - DMAE;17;87425.39;44000.00
03;1999992403;2022;170;Outros Recursos Não Vinculados;8;Departamento Municipal de Agua e Esgoto;Multas e Juros de Mora - Divida Ativa - Outras Rec;DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO - DMAE;17;93491.53;50000.00
03;1999992403;2022;170;Outros Recursos Não Vinculados;9;Departamento Municipal de Agua e Esgoto;Multas e Juros de Mora - Divida Ativa - Outras Rec;DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO - DMAE;17;91381.77;38000.00
03;1999992403;2022;170;Outros Recursos Não Vinculados;10;Departamento Municipal de Agua e Esgoto;Multas e Juros de Mora - Divida Ativa - Outras Rec;DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO - DMAE;17;100681.60;36000.00
03;1999992403;2022;170;Outros Recursos Não Vinculados;11;Departamento Municipal de Agua e Esgoto;Multas e Juros de Mora - Divida Ativa - Outras Rec;DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO - DMAE;17;94553.61;34000.00
03;1999992403;2022;170;Outros Recursos Não Vinculados;12;Departamento Municipal de Agua e Esgoto;Multas e Juros de Mora - Divida Ativa - Outras Rec;DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO - DMAE;17;128751.44;39000.00
02;1999992404;2022;170;Outros Recursos Não Vinculados;1;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Multas e Juros de Mora - Divida Ativa - Outras Rec;SECRETARIA MUNICIPAL DE AGROPECUÁRIA E ABASTECIMEN;12;0.00;118.77
02;1999992404;2022;170;Outros Recursos Não Vinculados;2;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Multas e Juros de Mora - Divida Ativa - Outras Rec;SECRETARIA MUNICIPAL DE AGROPECUÁRIA E ABASTECIMEN;12;0.00;74.57
02;1999992404;2022;170;Outros Recursos Não Vinculados;3;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Multas e Juros de Mora - Divida Ativa - Outras Rec;SECRETARIA MUNICIPAL DE AGROPECUÁRIA E ABASTECIMEN;12;0.00;85.33
02;1999992404;2022;170;Outros Recursos Não Vinculados;4;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Multas e Juros de Mora - Divida Ativa - Outras Rec;SECRETARIA MUNICIPAL DE AGROPECUÁRIA E ABASTECIMEN;12;0.00;56.00
02;1999992404;2022;170;Outros Recursos Não Vinculados;5;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Multas e Juros de Mora - Divida Ativa - Outras Rec;SECRETARIA MUNICIPAL DE AGROPECUÁRIA E ABASTECIMEN;12;0.00;58.61
02;1999992404;2022;170;Outros Recursos Não Vinculados;6;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Multas e Juros de Mora - Divida Ativa - Outras Rec;SECRETARIA MUNICIPAL DE AGROPECUÁRIA E ABASTECIMEN;12;0.00;97.85
02;1999992404;2022;170;Outros Recursos Não Vinculados;7;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Multas e Juros de Mora - Divida Ativa - Outras Rec;SECRETARIA MUNICIPAL DE AGROPECUÁRIA E ABASTECIMEN;12;0.00;127.59
02;1999992404;2022;170;Outros Recursos Não Vinculados;8;PREFEITURA MUNICIPAL DE UBERLÂNDIA;Multas e Juros de Mora - Divida Ativa - Outras Rec;SECRETARIA MUNICIPAL DE AGROPECUÁRIA E ABASTECIMEN;12;0.00;67.24
